"keen.timestamp","keen.created_at","keen.id","action","actionResult","categories","contribution","contribution_id","feature.geometry.coordinates","feature.geometry.type","feature.id","feature.properties.contributionId","feature.properties.id","feature.properties.marker-color","feature.properties.marker-size","feature.properties.marker-symbol","feature.properties.title","feature.type","fingerprint","map.bounds.ne.lat","map.bounds.ne.lng","map.bounds.sw.lat","map.bounds.sw.lng","map.zoom","query","tag.contributionId","tag.createdAt","tag.geometry.coordinates","tag.geometry.type","tag.id","tag.properties.contributionId","tag.properties.id","tag.properties.marker-color","tag.properties.marker-size","tag.properties.marker-symbol","tag.properties.title","tag.refId","tag.referenceTo.geometry.coordinates","tag.referenceTo.geometry.type","tag.referenceTo.id","tag.referenceTo.properties.contributionId","tag.referenceTo.properties.id","tag.referenceTo.properties.marker-color","tag.referenceTo.properties.marker-size","tag.referenceTo.properties.marker-symbol","tag.referenceTo.properties.title","tag.referenceTo.type","tag.title","tag.type","tag.updatedAt","tag.url","target","timestamp","url"
"2015-01-14T20:00:35.727Z","2015-01-14T20:00:35.727Z","54b6cae33bc696784ec0166a","marker:mouseover","","","","","[7.651017308235168, 51.964147421702556]","Point","8","8","8","#7e5038","medium","hospital","SeHT Münster e.V.","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265634230",""
"2015-01-14T20:00:36.164Z","2015-01-14T20:00:36.164Z","54b6cae4672e6c4d0f4f63da","marker:mouseover","","","","","[7.644542455673218, 51.956326375913044]","Point","23","15","23","#ed028c","medium","school","Overbergschule","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265634336",""
"2015-01-14T20:00:37.759Z","2015-01-14T20:00:37.759Z","54b6cae5d2eaaa0fe6953d14","marker:mouseover","","","","","[7.6288676261901855, 51.95780077715994]","Point","11","11","11","#006bb6","medium","embassy","Frauen-Quasselcafé","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265634544",""
"2015-01-14T20:00:37.771Z","2015-01-14T20:00:37.771Z","54b6cae559949a69b14c4af7","marker:mouseover","","","","","[7.6387059688568115, 51.95843548204962]","Point","34","22","34","#7e5038","medium","hospital","DRK-Kleiderladen","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265634541",""
"2015-01-14T20:00:37.775Z","2015-01-14T20:00:37.775Z","54b6cae5d2eaaa0ff04c4820","marker:mouseover","","","","","[7.62250542640686, 51.96003873302925]","Point","33","21","33","#f0543a","medium","toilets","Seniorentreff Hansahof","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265634940",""
"2015-01-14T20:00:38.016Z","2015-01-14T20:00:38.016Z","54b6cae696773d75eaa8ac50","marker:mouseover","","","","","[7.618176341056825, 51.96226996628372]","Point","12","12","12","#006bb6","medium","embassy","Die Brücke","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265634945",""
"2015-01-14T20:00:38.226Z","2015-01-14T20:00:38.226Z","54b6cae696773d75b8690a0f","marker:mouseover","","","","","[7.620719075202941, 51.96904231856044]","Point","13","13","13","#006bb6","medium","embassy","The Global Experience","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265635068",""
"2015-01-14T20:00:38.421Z","2015-01-14T20:00:38.421Z","54b6cae6672e6c4d3f2ed843","marker:mouseover","","","","","[7.62600302696228, 51.97085669886379]","Point","32","20","32","#f0543a","medium","toilets","„Alte Backhaus“","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265635455",""
"2015-01-14T20:00:38.686Z","2015-01-14T20:00:38.686Z","54b6cae646f9a74451e5ceb9","marker:mouseover","","","","","[7.647374868392944, 51.973718577479566]","Point","35","23","35","#7e5038","medium","hospital","Hoppengarten","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265635457",""
"2015-01-14T20:00:38.687Z","2015-01-14T20:00:38.687Z","54b6cae690e4bd240f8508fc","marker:mouseover","","","","","[7.650588154792786, 51.97351038693222]","Point","30","18","30","#231f20","medium","theatre","Cactus Junges Theater","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265635460",""
"2015-01-14T20:00:38.706Z","2015-01-14T20:00:38.706Z","54b6cae690e4bd23ffdd5fb1","marker:mouseover","","","","","[7.651017308235168, 51.964147421702556]","Point","8","8","8","#7e5038","medium","hospital","SeHT Münster e.V.","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265635463",""
"2015-01-14T20:00:39.589Z","2015-01-14T20:00:39.589Z","54b6cae796773d75d651268b","marker:mouseover","","","","","[7.653844356536864, 51.97268422443093]","Point","26","15","26","#ed028c","medium","school","Kindertreff am Pötterhoek","Feature","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265635831",""
"2015-01-14T20:00:40.555Z","2015-01-14T20:00:40.555Z","54b6cae8d2eaaa0ffe56df11","sidebar:contributionMouseLeave","","","15","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265637492",""
"2015-01-14T20:00:41.206Z","2015-01-14T20:00:41.206Z","54b6cae990e4bd23e602f3d3","sidebar:contributionMouseEnter","","","15","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265637478",""
"2015-01-14T20:00:41.501Z","2015-01-14T20:00:41.501Z","54b6cae9d2eaaa100bd42bd9","sidebar:typeFilter","","","","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","wu","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265638943",""
"2015-01-14T20:00:41.925Z","2015-01-14T20:00:41.925Z","54b6cae9c1e0ab14807fba81","sidebar:typeFilter","","","","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","w","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265638810",""
"2015-01-14T20:00:42.270Z","2015-01-14T20:00:42.270Z","54b6caeac1e0ab14a001b73c","sidebar:typeFilter","","","","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","wur","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265639024",""
"2015-01-14T20:00:42.632Z","2015-01-14T20:00:42.632Z","54b6caea3bc696780a685624","sidebar:typeFilter","","","","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","wurs","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265639175",""
"2015-01-14T20:00:42.694Z","2015-01-14T20:00:42.694Z","54b6caea46f9a74451e5cefe","sidebar:typeFilter","","","","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","wurst","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265639328",""
"2015-01-14T20:00:43.087Z","2015-01-14T20:00:43.087Z","54b6caeb96773d760b6c3f34","sidebar:clickResetFilterQuery","","","","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265641391",""
"2015-01-14T20:00:43.608Z","2015-01-14T20:00:43.608Z","54b6caeb46f9a74457416d9b","sidebar:clickToggleFilter","","","","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265642505",""
"2015-01-14T20:00:47.991Z","2015-01-14T20:00:47.991Z","54b6caef46f9a7444682908b","sidebar:clickToggleFilter","","","","","","","","","","","","","","","3720006870","52.019543202230835","7.977104187011718","51.89450339133944","7.449073791503906","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421265645727",""
"2015-01-14T21:28:44.603Z","2015-01-14T21:28:44.603Z","54b6df8cd2eaaa0fc401b736","loadPage","","","","","","","","","","","","","","","1175677429","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421270923062","https://1000stunden.de/25-angebote"
"2015-01-14T22:09:37.972Z","2015-01-14T22:09:37.972Z","54b6e921c1e0ab146ed6b301","loadPage","","","","","","","","","","","","","","","4112210017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421273375309","https://1000stunden.de/"
"2015-01-14T22:10:00.918Z","2015-01-14T22:10:00.918Z","54b6e9382fd4b1744132e1e4","loadPage","","","","","","","","","","","","","","","4112210017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421273398214","https://1000stunden.de/partner"
"2015-01-14T22:10:30.608Z","2015-01-14T22:10:30.608Z","54b6e956e085572f8ceb667a","loadPage","","","","","","","","","","","","","","","4112210017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421273427600","https://1000stunden.de/25-angebote"
"2015-01-14T22:12:11.166Z","2015-01-14T22:12:11.166Z","54b6e9bbc1e0ab14ae984263","loadPage","","","","","","","","","","","","","","","4112210017","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1421273528908","https://1000stunden.de/1000-stunden"
